         1465964 function calls (1444566 primitive calls) in 19.992 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.004    0.000    0.005    0.000 {built-in method _imp.exec_dynamic}
      474    0.004    0.000    0.008    0.000 transforms.py:671(translated)
     1839    0.004    0.000    0.004    0.000 {built-in method _codecs.utf_8_decode}
   1416/3    0.004    0.000    0.425    0.142 artist.py:30(draw_wrapper)
      475    0.004    0.000    0.055    0.000 transforms.py:697(union)
     7140    0.004    0.000    0.005    0.000 {built-in method _abc._abc_instancecheck}
      909    0.004    0.000    0.011    0.000 backend_bases.py:718(__init__)
       12    0.004    0.000    0.040    0.003 artist.py:1277(_get_setters_and_targets)
      875    0.004    0.000    0.039    0.000 numeric.py:2431(isclose)
      376    0.004    0.000    0.004    0.000 {built-in method zlib.crc32}
      436    0.004    0.000    0.006    0.000 _base.py:2434(<listcomp>)
     1485    0.004    0.000    0.042    0.000 transforms.py:1377(transform)
     4067    0.004    0.000    0.004    0.000 {method 'match' of 're.Pattern' objects}
     1953    0.004    0.000    0.007    0.000 inspect.py:2467(__init__)
      784    0.004    0.000    0.004    0.000 font_manager.py:1119(score_stretch)
       30    0.003    0.000    0.003    0.000 {built-in method posix.listdir}
      581    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      334    0.003    0.000    0.034    0.000 gzip.py:438(read)
     1756    0.003    0.000    0.008    0.000 numeric.py:2656(seterr)
    22265    0.003    0.000    0.003    0.000 artist.py:774(get_animated)
     2570    0.003    0.000    0.019    0.000 transforms.py:347(xmin)
      516    0.003    0.000    0.136    0.000 text.py:852(get_window_extent)
    12725    0.003    0.000    0.003    0.000 transforms.py:946(get_points)
      498    0.003    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
      728    0.003    0.000    0.015    0.000 artist.py:942(update)
     3800    0.003    0.000    0.012    0.000 colors.py:115(_is_nth_color)
     1839    0.003    0.000    0.007    0.000 codecs.py:319(decode)
      218    0.003    0.000    0.003    0.000 _base.py:2416(<listcomp>)
     2597    0.003    0.000    0.015    0.000 transforms.py:362(ymax)
    292/5    0.003    0.000    1.197    0.239 <frozen importlib._bootstrap>:663(_load_unlocked)
     2765    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
    10790    0.003    0.000    0.005    0.000 mathtext.py:2839(<genexpr>)
     2570    0.003    0.000    0.015    0.000 transforms.py:357(xmax)
     1756    0.003    0.000    0.003    0.000 numeric.py:2758(geterr)
     3699    0.003    0.000    0.003    0.000 {built-in method builtins.max}
      641    0.003    0.000    0.021    0.000 inspect.py:2198(_signature_from_callable)
     2591    0.003    0.000    0.015    0.000 transforms.py:352(ymin)
  938/317    0.003    0.000    0.003    0.000 sre_parse.py:174(getwidth)
     4359    0.003    0.000    0.003    0.000 sre_parse.py:233(__next)
      784    0.003    0.000    0.007    0.000 font_manager.py:1058(score_family)
